Year,Road traffic death rate,Country Code,GDP,Suicide rate,Deaths,Country,Schizophrenia (%),Bipolar disorder (%),Eating disorders (%),Anxiety disorders (%),Drug use disorders (%),Depression (%),Alcohol use disorders (%),Literarcy rate,Population,Population of children under the age of 1,Population of children under the age of 5,Population of children under the age of 15,Population under the age of 25
2005,15.6,MEX,917571.853345583,4.35,5.078,Mexico,0.209168084860999,0.812064771977,0.305895815851,3.20583963431999,0.795512529731,2.79392145108,1.69061582569,91.63027,105442400,2277474.0,11425257,33846944,53971532
2004,15.0,MEX,819459.227375022,4.26,5.001,Mexico,0.208936801034999,0.811427527066999,0.304733969647,3.18777046859,0.793966359442,2.78909364494,1.69046317206999,90.95374,103945816,2289000.0,11442299,33837504,53781940
2002,14.4,MEX,810666.116505478,4.15,4.946,Mexico,0.208358237043,0.809961115759,0.301156357518,3.10921317746,0.788307938727,2.77345154448,1.70100051698999,90.27465,100917080,2308300.0,11370120,33706904,53386264
2000,14.2,MEX,742061.32964337,3.86,4.997,Mexico,0.207882216332,0.808645714924,0.297953822521,3.0378535778,0.783636831784,2.75671307627,1.70654240573,90.53562,97873450,2298680.0,11283590,33510904,52961370
2015,19.4,MNG,11619.892590694099,19.6771,6.158,Mongolia,0.189334161277,0.653947820671,0.173016176653,2.55180364947,0.528367198394,3.55013310402,3.48090752973,98.36764,2964756,75278.0,355640,868274,1372120
2010,18.6,MNG,7189.48199890094,22.3994,6.729,Mongolia,0.186431930992,0.652384185572999,0.156839064931,2.51706655369,0.521155811334,3.57748567818,3.45789471447,98.257,2702527,65878.0,289825,759144,1328578
2000,15.9,MNG,1136.8961236129799,23.6307,7.359,Mongolia,0.180741438915,0.645432608535,0.133705037092,2.53447545341,0.48014052217,3.51858403927,2.5245473421,97.76885,2450988,50297.0,252868,862856,1385844
2015,8.5,MNE,4054.73007757718,16.3497,10.2,Montenegro,0.202714949867,0.712428875897,0.191711136472,3.42693034547,0.608275037306999,2.57096986466,1.85643394855,98.71995,633969,7739.0,38542,117439,203202
2011,9.6,MNE,4544.428421495129,17.0195,9.4,Montenegro,0.201728139759999,0.711527245874,0.18574139234,3.43055610901,0.621542380032,2.58425498584,1.85154694151999,98.44221,631801,7821.0,39747,120665,209773
2003,14.2,MNE,1707.71005314938,18.3353,9.3,Montenegro,0.199311554465,0.709301662144,0.166207113412,3.41898921003,0.647314908996,2.58584163127,1.74476177326,97.77346,632356,8559.0,42009,132761,234545
2015,19.7,MAR,110413.82384159199,7.63,5.705,Morocco,0.185884357143,0.781004328134,0.171629057756,4.98439165468,1.62363116333999,5.52670533679,0.574894200198,71.71055,34680456,692534.0,3447641,9707059,15791514
2014,19.8,MAR,119130.841411664,7.9,5.741,Morocco,0.185552232129,0.78060000499,0.169518935947,4.98358046849,1.61235914575,5.57499185838,0.574499390375,75.5862,34248610,696978.0,3429103,9637703,15775829
2012,20.3,MAR,106937.39231112899,9.15,5.86,Morocco,0.184972841733,0.779826008979,0.165906133757,4.98286120135999,1.58796169841999,5.6528184149,0.573101580912,69.42539,33352166,694360.0,3345222,9501277,15721839
2011,20.9,MAR,110080.631332375,9.49,5.91,Morocco,0.184731258949,0.779459534871999,0.164069016051,4.98279478665,1.57367775598,5.67956642535,0.57218634506,67.08416,32903708,685961.0,3293181,9441975,15705711
2009,23.7,MAR,101154.952240881,9.66,5.987,Morocco,0.18435633279,0.778764177025,0.160514817821,4.98260118258,1.53985721707,5.70731404861,0.569634207041,56.08367,32042880,662649.0,3196054,9365368,15704081
2008,23.7,MAR,101822.906949063,9.76,6.018,Morocco,0.184194707174,0.778360279056,0.158754427602,4.98168429071,1.50950419913,5.7158249992,0.567350472962,55.14792,31634996,651194.0,3157346,9361797,15718693
2004,23.8,MAR,66114.1454510067,10.214,6.259,Morocco,0.183485335111,0.77675883927,0.152873140658,4.97471047324,1.44152940493,5.73215998249,0.560831008542,52.30626,30033124,625367.0,3096185,9511467,15761203
2017,30.2,MOZ,13264.6406457768,23.0908,8.69,Mozambique,0.156176372581,0.61109945239,0.103227218784,3.67213639148,0.528698796968,3.90179522627,1.70885554095,60.65543,28569448,1029416.0,4838578,12702009,18454072
2015,30.7,MOZ,16208.985769615,23.966,9.506,Mozambique,0.155591940996,0.61027632149,0.10074236546,3.65425975764999,0.522644259312,3.89194822187,1.69817416866,56.039,26843252,983834.0,4664337,12070043,17428300
2009,31.0,MOZ,12263.8947900125,24.6401,12.149,Mozambique,0.15367354935,0.607629237712,0.0932685479697,3.6168598439,0.51141214029,3.8707692345,1.67611749079999,50.58381,22436660,874817.0,3951678,10170859,14559747
2003,33.5,MOZ,6583.5268605806195,20.8772,14.434,Mozambique,0.150494408886,0.605190641314,0.0856823939015,3.6053604904,0.504363276383,3.85147545737,1.64141320681999,48.15884,19186758,756360.0,3412226,8582896,12283966
2016,19.9,MMR,63216.143490142305,3.33,8.753,Myanmar,0.212910436644999,0.510041854266,0.12292049245,3.31107814551,0.57468760329,2.29075358063999,0.870417880133999,75.5512,51892350,916933.0,4489123,13644887,22783724
2015,19.7,MMR,59687.4117688224,3.34,8.673,Myanmar,0.211860709137,0.509601651081,0.120132130943,3.3079991683,0.572083652065,2.28271179911,0.870133684204999,93.09005,51483956,910627.0,4486971,13693292,22843728
2014,19.6,MMR,65446.1969196813,3.41,8.804,Myanmar,0.210781479422,0.509153253035,0.117105251401,3.30486238064,0.570250417022,2.27467617681,0.869608297918,92.92316,51072436,906532.0,4498184,13740911,22903670
2000,20.9,MMR,8905.066163586429,5.14,9.995,Myanmar,0.193941178503,0.501361320344,0.0794576975004,3.23724438254,0.569509508471,2.23326918119,0.849906027914999,89.94176,45538340,991506.0,4855877,14485251,23688282
2015,32.0,NAM,11335.1610835061,16.2875,9.077,Namibia,0.176419926593,0.631214852076,0.196153483440999,3.49931411542,0.773144148499,3.41768245015,1.68385547475,90.8205,2282709,67269.0,318648,829400,1318700
2011,23.9,NAM,12523.3594405499,16.1368,10.861,Namibia,0.174870606362,0.629254143602,0.187119322774,3.48664117887,0.763104219430999,3.38056743761,1.70334901507,88.27463,2132343,62965.0,289428,785193,1264675
2007,21.5,NAM,8839.53647599963,23.7422,12.046,Namibia,0.17361206305,0.627863391133999,0.178455512437,3.48182990802,0.736822964343,3.42484527196,1.70007693844,76.48659,2011492,56342.0,263953,772070,1211586
2001,22.8,NAM,3557.34121515159,26.7353,13.129,Namibia,0.171228973164,0.626109905966,0.169690679098,3.47626930589,0.755825112587,3.46614432039,1.71638668726,84.94426,1856406,54507.0,264721,770552,1146239
2015,16.3,NPL,24360.8013376944,9.83,7.376,Nepal,0.245630855298,0.583441669656,0.124483780778,3.86437572702,0.497888209442,3.67280666384,1.51899339949,64.66364,27610328,595241.0,2939094,9216522,15055930
2011,16.1,NPL,21573.8722738375,10.7315,6.891,Nepal,0.24483246416,0.580964672676,0.11751695056,3.83569469704,0.492166113605,3.73986071361,1.50017195595,59.62725,27266398,595088.0,3012176,9688353,15351895
2001,15.3,NPL,6007.05504217687,10.3906,7.949,Nepal,0.245042647067,0.576142517469,0.105714024672999,3.76835293247,0.494089516948,3.69313976231,1.37013801615,48.60897,24956070,711290.0,3529683,10080349,14958122
2003,6.9,NLD,580070.3607019599,8.01,8.7,Netherlands,0.374665117727,0.946626425637,0.397748731662,6.78153531508999,0.945624230908,4.05886358937,0.757049959330999,99.0,16127574,198623.0,1009607,2985504,4899867
2003,12.2,NZL,88250.88555026261,12.9546,6.95,New Zealand,0.339718116563,1.1976933109,0.640880468593,8.96618345252,2.15679810136,4.12659044276,1.450308644,99.0,4019944,56164.0,282400,889200,1460468
2015,16.1,NIC,12756.685522480699,4.47,4.635,Nicaragua,0.199061516659,0.798684721917,0.20078401339,2.91100228573,0.586591305165,2.85385623662,2.06174715612,82.61455,6298610,141287.0,695953,2022493,3336038
2005,16.1,NIC,6321.32427914826,6.07,5.614,Nicaragua,0.196361879224999,0.792485143669999,0.187569396599,2.89008938578,0.570727497414,2.8957571148,2.07026484524,78.00298,5454680,134657.0,672379,2042687,3222397
2001,16.0,NIC,5323.1465657031495,6.21,5.615,Nicaragua,0.194689203338,0.787697666044999,0.18241280304,2.8715681416,0.597278622689,2.88223030879,2.08909899602,76.67713,5192765,137444.0,690895,2069431,3209758
2000,16.3,NIC,5107.3290070922,6.28,5.547,Nicaragua,0.19437643232,0.786684700323,0.181612362166,2.86766232103,0.602014028480999,2.87869930919,2.08905964544,66.0,5123223,138585.0,697100,2072323,3202979
2015,26.1,NER,9683.86792644282,10.3889,8.799,Niger,0.163211894731,0.63062884417,0.0939657922621999,2.88520819904,0.457064616710999,3.45129844709,0.910142633048999,19.1026,20128132,883787.0,4008391,9891588,13661369
2012,26.2,NER,9426.91264759111,10.5799,9.718,Niger,0.16254565216,0.629867316063,0.0915621892407,2.88053754597,0.449297927183,3.44182430091,0.908480739024999,30.56039,17954410,802485.0,3624011,8831884,12126770
2005,27.5,NER,4383.31596458718,10.1206,13.922,Niger,0.161854395948,0.629995491721,0.0900468800183,2.88683000944,0.436634146801999,3.44026586216,0.897786430916,28.67242,13855225,651784.0,2828661,6684150,9244512
2001,28.1,NER,2448.71470396617,9.78,16.912,Niger,0.16191988889,0.629621847794,0.0897486226713,2.88716442243,0.43472615241,3.4330429232,0.904912402823999,14.37604,12031431,579933.0,2447515,5701759,7978833
2015,21.4,NGA,493026.68280063,7.31,13.803,Nigeria,0.181420763034,0.643383864588,0.16080663302,2.91479417641,0.457275789349,4.07125067332,0.964296769288,59.56808,183995780,6806717.0,31790446,81535384,116095340
2008,25.1,NGA,339476.276257793,9.14,15.161,Nigeria,0.177741393766,0.639285026323,0.141514743818,2.87594737294,0.447689916719,4.1574973949,0.936443276095,51.07766,152382510,6020478.0,27201376,67198104,95993400
2006,26.4,NGA,238454.99716148002,9.16,15.561,Nigeria,0.175915849535,0.638032128963,0.133472065848999,2.84860338603999,0.445116981270999,4.07563268019,0.908809844685,70.19835,144329760,5728011.0,25750564,63315548,90996850
2003,28.6,NGA,104738.95426422599,9.16,16.541,Nigeria,0.173806416011,0.637095688793,0.123586707526999,2.83685539755,0.444385096847,4.06611461604,0.904001697324999,54.77318,133119810,5319786.0,23530508,57969016,84155330
2011,3.5,NOR,501360.549669404,11.8475,8.4,Norway,0.211302283461,0.856660735441,0.570240667331,7.61542207086,0.894844312183,3.58931305305999,1.43165073413,100.0,4953565,61065.0,309831,922757,1571901
2017,14.1,OMN,80856.6970091027,4.53,2.155,Oman,0.202474315485,0.787468171659999,0.254958104663,4.51961224512,1.73411402479,3.43395059643,0.691762726177,95.576,4541853,83840.0,418578,1014926,1647469
2015,16.3,OMN,78710.7932379714,4.7,2.205,Oman,0.202796603076,0.787600174444,0.256739735091,4.53589511493,1.70443022494,3.41264576804,0.691946102598,93.03861,4191784,79532.0,385124,933387,1559118
2014,20.9,OMN,92699.0897269181,4.68,2.243,Oman,0.202879165161,0.787228191037,0.255660993322999,4.53178947447,1.69395763637,3.40235235366,0.692663987887,91.9812,4009272,76909.0,366265,888078,1525669
2010,27.8,OMN,64993.498049414804,6.1,2.585,Oman,0.20226823621,0.789867338153999,0.265384818955,4.6710750085,1.53955810668,3.44856383443,0.67901079661,86.939,2881915,63883.0,292768,775652,1410578
2008,35.6,OMN,60905.4525357607,6.32,2.973,Oman,0.201548379986,0.789773035362,0.262842550264,4.69793298155,1.4490604318,3.47160432479,0.670062243789,86.62114,2651032,59221.0,274339,779636,1394610
2003,25.0,OMN,21633.7081924577,6.43,2.959,Oman,0.199186195824,0.786442841639,0.247180963644,4.67516867976,1.36031946102,3.47385172961999,0.653767482831,81.36331,2431603,54273.0,276781,851774,1390405
2017,13.3,PAK,339205.53486109996,9.98,6.89,Pakistan,0.256441676608999,0.574045575087,0.154582740589,3.82337920939,0.656776334411,3.33127964276999,1.53277274737,59.13205,216379650,5977420.0,29317924,82479660,126351090
2015,13.5,PAK,299963.590534773,9.96,7.097,Pakistan,0.256563436559,0.573979115264,0.152312750689,3.82092524108,0.669100590835,3.30977644781,1.52519587197,56.44031,210969300,6001057.0,29279792,81067650,124223860
2014,13.5,PAK,271390.474857632,9.96,7.274,Pakistan,0.256567405049,0.573810952929,0.15111724365,3.81872378051,0.673965897756,3.30556757224999,1.52037844162,56.97715,208251630,6055646.0,29129564,80268200,123136570
2013,13.7,PAK,258657.231672412,9.98,7.333,Pakistan,0.256540601712999,0.573574296845,0.149771973992,3.81604582440999,0.678546318878,3.30363929423,1.51505197428,55.59499,205337550,6072564.0,28843156,79385170,121925620
2012,13.8,PAK,250106.966104704,9.97,7.479,Pakistan,0.256475774477999,0.573253800505999,0.147999273228,3.81276480913,0.681412399104,3.30408147479,1.50925705004,56.76434,202205860,6033099.0,28452300,78410420,120559280
2011,14.8,PAK,230586.581059665,10.0153,7.524,Pakistan,0.256380897041,0.572870786266,0.146680541812,3.80904743079,0.683039713212,3.30569816869999,1.50313992476,54.73802,198602740,5958830.0,27967126,77377790,118942960
2010,14.7,PAK,196709.621849586,10.1605,7.599,Pakistan,0.256252480349,0.572420730912,0.145176954074,3.80487851195999,0.683895953924,3.30905886672,1.49675617037,55.37519,194454500,5854949.0,27433242,76306740,117041576
2009,14.5,PAK,187337.783856466,10.3004,7.703,Pakistan,0.256067526856,0.571812913224999,0.143660826392,3.79942379389,0.681121907591,3.33107945658,1.48837580587,54.89264,190123230,5743111.0,26957740,75256560,115024290
2008,14.2,PAK,202203.748583854,10.5367,7.733,Pakistan,0.255834896241,0.571057661345,0.141445067412,3.79270181891,0.676407053114,3.37791426975999,1.47750764894999,55.52637,185931950,5648359.0,26571604,74260710,113047180
2007,14.1,PAK,184140.86999746,10.7349,7.798,Pakistan,0.255591237597,0.570271803307,0.139430370925,3.7856453962,0.671215579384,3.43144644268,1.4659783714,52.13683,181924530,5527354.0,26266476,73325270,111109220
2006,14.1,PAK,161871.38550635998,11.0039,7.831,Pakistan,0.255367683095,0.569561163661,0.137783728823,3.77910584727,0.665837074093,3.48037141451,1.45560331929,54.15121,178069980,5428400.0,26044248,72472640,109193360
2005,14.4,PAK,145208.562960767,10.9706,8.402,Pakistan,0.255199007268,0.569032754156,0.136563846585,3.77392309193,0.664356274851,3.50228525555,1.44821860450999,49.87364,174372100,5400739.0,25848216,71658120,107281340
2015,14.2,PAN,54091.8,2.95,4.875,Panama,0.211825922587,0.810562887915,0.3040105972,2.88601074218,0.721561553733,2.66632910113,1.41056427013,95.03823,3957102,78552.0,388538,1109787,1771533
2010,13.2,PAN,29440.2876,4.33,4.755,Panama,0.209228577849999,0.807591365135,0.279898915422,2.87459252007,0.708912492563,2.65240028657,1.40240173258,94.09412,3623622,75308.0,369057,1057788,1692877
2000,15.4,PAN,12304.115,5.9,4.768,Panama,0.205682513836999,0.800922517418999,0.249866888926999,2.84825223225999,0.699720930315999,2.66644390534,1.32879562638999,91.89962,3001738,69067.0,337598,970575,1539188
2015,14.1,PNG,21723.4370100982,3.65,6.585,Papua New Guinea,0.20825578586,0.410902560672,0.102154226225,3.18970337871,0.732032633218999,3.18100510601999,1.21056611266,63.43349,8682172,235461.0,1141545,3172037,4897472
2014,14.3,PNG,23210.823987308,3.62,6.734,Papua New Guinea,0.207670439068,0.410793107852,0.101039039566,3.1884127592,0.729952312117,3.18465650137,1.20927282606,63.09609,8464159,233099.0,1126173,3116850,4806358
2010,17.1,PNG,14250.7866747766,3.29,7.134,Papua New Guinea,0.205975188275,0.410441042012,0.0975247605557999,3.18478842791,0.721799488139,3.19189980234,1.20371106096,61.6,7583269,220000.0,1053277,2871903,4409078
2000,17.4,PNG,3521.33969907407,2.83,7.471,Papua New Guinea,0.206055957244,0.409639498536,0.0970243850085,3.17614670154,0.71056276112,3.18581098664,1.18264108556,57.34326,5508300,177649.0,830622,2222298,3329282
2016,22.6,PRY,36089.7002229461,5.64,5.398,Paraguay,0.201928311847,1.07533625819,0.235552410681,6.01375693809999,0.530195446878,2.95516903578,2.37182585331,94.65024,6266623,136897.0,657943,1891648,3126616
2015,22.0,PRY,36211.4478400971,5.85,5.446,Paraguay,0.201450998277,1.07495263255,0.232781384934,6.01183802055,0.531953870092,2.95042123183,2.35924548528999,95.55484,6177954,135324.0,649050,1884941,3120786
2014,21.8,PRY,40377.9292956419,5.95,5.481,Paraguay,0.201005490856999,1.07451102689,0.230337145778,6.00952485631,0.532519574515,2.9460824865,2.347035911,95.03481,6090727,132828.0,641731,1881345,3115116
2013,23.2,PRY,38501.1221414241,5.07,5.436,Paraguay,0.200590710388999,1.07397998572999,0.227795952452,6.00673811388,0.533490879001,2.94110696464,2.33526719565999,95.05904,6005656,129936.01,636876,1881463,3110513
2012,22.9,PRY,33271.921136314995,4.7,5.464,Paraguay,0.200227701871,1.07344328185,0.225717801820999,6.00397099694,0.533757329224,2.93535334351,2.32438672883,94.19747,5923327,128315.0,634630,1885564,3107250
2010,24.9,PRY,27260.886405226298,3.82,5.517,Paraguay,0.199667619288,1.07228430179,0.221084176013,5.99787905243,0.532229272571,2.92338466716999,2.30625079089,93.87092,5768618,128248.99,633328,1901292,3102224
2009,23.6,PRY,22355.151161994,4.74,5.525,Paraguay,0.199419253036,1.07146853201,0.218252087638,5.99340474305,0.529730089524,2.91732145561,2.29585963267,93.75424,5702579,128506.0,633637,1913352,3103809
2008,22.6,PRY,24615.2676635456,3.93,5.529,Paraguay,0.199140326190999,1.07039118443,0.216221321426999,5.98761620645,0.527694179513,2.90955251513,2.28160594163,93.29208,5645155,128655.0,635168,1928270,3108450
2007,17.2,PRY,17856.3932354338,4.16,5.545,Paraguay,0.198871810423999,1.06927512273,0.213819725576,5.98172768105,0.524274171163,2.9024526291,2.26625844355,94.55822,5590148,128838.0,637960,1944146,3112265
2017,13.8,PER,211007.984080911,2.74,6.173,Peru,0.203293010207,0.890709069865,0.369215968601,4.25992528578,0.578555970046,2.2763210016,1.42993898404,94.14961,31605488,570917.0,2881968,8805141,14153752
2016,13.9,PER,191898.104390379,2.66,6.318,Peru,0.202959451671,0.890628793903,0.368376739179,4.26043950612,0.582291856985,2.26952104691,1.43331394582,94.17367,31132776,570381.0,2906020,8763515,14060754
2015,13.9,PER,189802.976285619,2.77,6.438,Peru,0.202619063319,0.890522323153999,0.367047508553,4.26074381477,0.585101216212999,2.26703681762999,1.43758215584,94.16234,30711864,574451.0,2938710,8723759,13984959
2014,13.6,PER,200786.250582943,2.98,6.612,Peru,0.202270965407,0.890348572796,0.365750315882,4.26058251428999,0.586649623843,2.26465537518,1.44257246606,93.70795,30353956,581476.0,2972408,8703936,13958528
2012,14.6,PER,192650.021648583,3.32,6.791,Peru,0.201593362743,0.88986841916,0.36066562551,4.25891223226,0.590209536755,2.26168506209999,1.4543257786,93.84173,29749592,599408.0,3029095,8693861,14003251
2007,16.6,PER,102170.981144136,2.82,6.416,Peru,0.199444149447999,0.887502448757999,0.338857292192,4.24952212158,0.591855503743,2.28794046846,1.50053628181,89.59081,28600380,621531.0,3035207,8860567,14405569
2006,16.6,PER,88643.193061748,2.89,6.177,Peru,0.198936003759,0.886826717804,0.331958113487,4.24664792752,0.590550220891,2.29902969733,1.51569719894999,88.69934,28381080,620279.0,3016610,8910365,14459773
2005,15.9,PER,76060.6060606061,2.96,5.98,Peru,0.198612700345999,0.886315049342,0.327810844032,4.24456198127,0.589931895904,2.30732897948,1.53054070991,87.90867,28147260,614260.0,3006769,8964036,14509175
2004,15.4,PER,66768.7034975687,3.06,5.838,Peru,0.198387372269,0.885768985055,0.32452063785,4.24237307895,0.587753245414,2.31347201879999,1.54579765673,87.66985,27893914,605990.0,3009501,9020681,14552360
2015,12.5,PHL,306445.87124671804,2.71,5.736,Philippines,0.222323371307,0.533984755045,0.13031919412,3.26093162212999,0.641977183853,2.74933490171999,0.892221975925,98.18255,103031360,2340903.0,11591459,33625496,53372656
2013,10.6,PHL,283902.82858165004,2.88,5.756,Philippines,0.220632294389,0.532930001962,0.126439018231,3.25514145271,0.635704215286999,2.73750876574,0.890799165344999,96.398,99700110,2357745.0,11599809,33322082,52483644
2008,10.0,PHL,181624.62632736098,2.36,5.559,Philippines,0.218167157157,0.531432688216,0.119599030922999,3.24420503953,0.623478605436,2.71887418111,0.887098042813,95.4201,91252330,2342500.0,11297685,32272702,49834510
2003,10.1,PHL,87039.0929742272,2.27,5.576,Philippines,0.21599948476,0.528760177798,0.115781500586,3.22493531205999,0.624415727387,2.71639637008,0.903033592232,92.59069,82942840,2236863.0,10863565,30723856,46750788
2000,9.8,PHL,83669.7882547279,2.26,5.729,Philippines,0.214687486204,0.526630792047,0.113993614303,3.21291802650999,0.643412915166999,2.74497398416,0.95297347441,92.60006,77958220,2174617.0,10523102,29385304,44649416
2015,9.3,POL,477111.287969227,13.1516,10.4,Poland,0.206805616589,0.711307898952,0.224347893322999,3.46199104972999,0.797481346433999,2.26383338936,2.03527311582,99.78742,38553148,365152.0,1920231,5773175,10251648
2014,10.4,POL,539080.475073719,14.5016,9.9,Poland,0.206321393228,0.710861420169,0.221683173844,3.46235753697,0.801561816648,2.26837170326,2.03048244971,99.77411,38581880,365084.0,1971999,5782331,10430705
2004,16.9,POL,255107.25215863102,15.2488,9.5,Poland,0.201792369961,0.705578349652999,0.192923617968,3.44534543381,0.834989985313,2.28166931367,1.96315672001,99.61794,38596040,357759.0,1838815,6531638,12852204
2015,8.3,PRT,199394.06652544,8.31,10.5,Portugal,0.249003595532,0.925072943518,0.510326973535,5.37912990911,0.690378583953,4.56140292832,1.27645829728,95.42811,10365436,83897.0,443084,1475522,2581015
2011,10.8,PRT,245117.990242248,7.94,9.7,Portugal,0.248717095946,0.923905871352,0.503631930731,5.37236475886,0.671261548253,4.75390025244,1.29446914563,94.47705,10564820,98097.0,494746,1584010,2729301
2015,11.1,QAT,161739.955576923,4.85,1.032,Qatar,0.215343609487,0.820022229956,0.316654344609,4.33404939051,2.00198884079,3.4784063988,0.734205503884,97.75709,2414580,24634.0,128079,335584,682848
2014,13.4,QAT,206224.598571429,5.02,1.102,Qatar,0.215386517829,0.820265714855,0.316683871272,4.3347987171,1.98560619053,3.47894879795,0.734646944472,97.74669,2214471,23782.0,120336,318813,647116
2013,14.2,QAT,198727.642967033,5.3,1.136,Qatar,0.215392105889,0.820531037562999,0.315987562233,4.33758769621,1.96338295420999,3.48436570488,0.734560423155,97.47785,2035509,23104.0,113771,298867,604894
2012,12.7,QAT,186833.502362637,5.83,1.156,Qatar,0.215382193602999,0.820656379458,0.314642821036,4.33809969876,1.94189603696999,3.4876398793,0.73451274288,96.67859,1905670,22213.0,107155,276626,567035
2011,13.3,QAT,167775.268626374,6.24,1.188,Qatar,0.215354897413,0.820671253863,0.313587468168999,4.33649944021,1.91907782365,3.4921597529,0.734531039394,96.40687,1804175,20870.0,98926,255484,531947
2010,15.9,QAT,125122.306346154,6.39,1.263,Qatar,0.215290450764,0.821045176872,0.3139122044,4.34309992939,1.88766780883,3.49814487295999,0.733654491716,96.28374,1713512,19067.0,90847,236757,506068
2009,18.1,QAT,97798.3516483516,6.73,1.38,Qatar,0.215104918542999,0.822013377912,0.315595638027,4.36298635288,1.83221893768,3.51729967511,0.730138424831,94.72429,1610281,17684.0,84910,224329,499434
2008,22.8,QAT,115270.05494505499,6.78,1.517,Qatar,0.214774813049999,0.823391294114999,0.318031631225,4.39409055332,1.75350455485,3.55199689099,0.724053393705,93.98973,1444287,16579.0,78816,210279,469219
2007,23.8,QAT,79712.08791208791,7.15,1.673,Qatar,0.214384280924999,0.824804469585,0.319637332206,4.42788927556,1.67241925216,3.59151347723,0.717357751248999,93.08255,1231904,15367.0,71164,192329,410351
2004,29.5,QAT,31734.0659340659,6.63,2.077,Qatar,0.213211646773,0.827347882533,0.319570663237,4.49812990774,1.61776912782,3.67223931728,0.707872699517999,88.96239,777951,12757.0,61477,173704,282052
2015,10.0,ROU,177883.883008747,9.06,13.2,Romania,0.200363291768,0.751224021346,0.196732755439,3.23099610389,0.454762599768999,2.34389871564,1.69882355421,98.75703,19906078,204430.0,1009332,3129109,5330112
2011,10.4,ROU,192613.579705885,9.86,12.5,Romania,0.198701653156,0.750042053122,0.186348964679999,3.23532509766,0.448902665299999,2.33114868073,1.71962753978,98.60429,20220286,205737.0,1063008,3205860,5743955
2002,11.6,ROU,46065.5027025817,12.3193,12.4,Romania,0.194676456335,0.747062012632,0.159462110015,3.22141370592,0.443361143046,2.34951580301,1.83918579832,97.29759,21653530,213770.0,1107144,3779259,7170271
2015,30.2,RWA,8544.62175679813,9.89,6.724,Rwanda,0.162693387211,0.624512939959,0.112159736065,3.68927947572,0.588300330801,3.85434104404,2.34762054936,71.2435,11642963,356885.0,1712611,4793717,7106318
2014,29.9,RWA,8239.7663200954,10.0719,6.953,Rwanda,0.162186912836,0.623905405755,0.110042270968999,3.68343435564999,0.59290583583,3.84617347163,2.34862712995,70.80413,11368450,351250.0,1691056,4707397,6978484
2012,34.2,RWA,7655.46558974669,10.5559,7.604,Rwanda,0.161203533151,0.622768093183,0.106536644893,3.67364852679,0.597996507935,3.83943455852,2.34748241538,68.33103,10840331,342064.0,1662339,4524767,6737393
2010,34.0,RWA,6125.21648226839,11.5024,8.068,Rwanda,0.160326189898,0.62182353736,0.103551994349,3.66772865422,0.596599356522,3.83634415294,2.34248504415,65.85227,10309032,341101.0,1648806,4347825,6513996
2000,38.0,RWA,2068.95525283541,25.5557,15.774,Rwanda,0.155649809141,0.616579344224999,0.0915894833454,3.66098537582999,0.552112534646,4.20901234228,2.26442338087,64.8886,8109994,306508.0,1342824,3737606,5573494
2015,11.4,WSM,824.1504986535359,14.9413,5.281,Samoa,0.235022381846,0.460458515298999,0.125778409584,3.25612165804,0.85390811597,3.04720414068,1.11076443218999,99.01501,203586,5942.0,29445,78129,116406
2011,12.8,WSM,744.0970501691149,14.7903,5.308,Samoa,0.234870198332,0.46043132587,0.124440277997,3.25564038944,0.862062717001,3.06364147709,1.10789332249,98.97326,196364,5875.0,27875,76268,112924
2004,15.1,WSM,407.747565096959,15.1386,5.088,Samoa,0.232635824925,0.459823486889,0.117845111285,3.24227731668,0.842420729208,3.09632455403999,1.06930071609,98.54048,188083,5489.0,27004,76832,109829
2015,27.1,STP,259.99964304738796,2.18,6.198,Sao Tome and Principe,0.17794904181,0.663023065933,0.131710431974,2.91907274117,0.486926128358,3.1167483275,1.01360213444,91.74711,201142,6527.0,31326,85012,122348
2012,26.0,STP,229.371348202606,2.24,6.775,Sao Tome and Principe,0.177193560869,0.662340582082,0.127591958843,2.91654863445,0.474333404714,3.10311451459,1.00724189786,90.1431,189936,6393.0,29903,79919,116670
2008,26.3,STP,188.02116500338,2.37,7.26,Sao Tome and Principe,0.17621732527,0.660863301795,0.123818503529,2.91505181396,0.465901157329,3.11281878779,0.994505406689,69.53639,174019,6131.0,28855,73356,108971
2001,10.1,STP,75.9511333777948,2.37,9.101,Sao Tome and Principe,0.173263141043,0.654316250912,0.117848815226,2.89806681716,0.459090950445999,3.10868083922,0.964700028538,84.90851,146271,5175.0,22568,62262,95708
2017,30.6,SAU,714994.694991651,5.74,2.64,Saudi Arabia,0.205707390981,0.817432532684,0.289615222745,4.754236342,1.71031799899,3.53684672822,0.679910541229,95.32863,34193120,634100.0,3192135,9135021,14239063
2015,26.2,SAU,669484.381328891,5.95,2.542,Saudi Arabia,0.205256324859999,0.817027265648,0.284658656041,4.75123501997,1.68243605193,3.51018144918,0.679554723934999,94.84237,32749838,638402.0,3213937,9011699,14113256
2013,26.3,SAU,753864.543430248,6.31,2.443,Saudi Arabia,0.204741042968,0.816330203173,0.279181672954,4.74831715256,1.64393806297,3.49155213056999,0.677977652603,94.42634,31482502,648103.0,3177823,8886589,14088510
